Altitude,Latitude,Longitude,Velocity,Date,Cordinates
259.2497369,-44.60855234,116.8544592,17138.94973,9/13/2017 10:32,"[[-44.608552338898,116.8544592191]]"
252.2966764,-6.275201774,88.59742024,17153.0988,9/13/2017 15:24,"[[-6.2752017743887,88.597420243078]]"
254.0778955,35.39368945,53.34433701,17155.34664,9/13/2017 20:16,"[[35.393689450863,53.344337009174]]"
256.3938226,50.05903272,55.12399905,17153.34118,9/14/2017 1:08,"[[50.059032715417,55.123999052652]]"
252.0139481,17.12389132,36.89707652,17156.4277,9/14/2017 6:00,"[[17.123891318491,36.897076516904]]"
255.1220716,-25.68780779,-1.039636162,17146.75421,9/14/2017 10:52,"[[-25.687807789939,-1.0396361624504]]"
260.8547188,-51.77894449,-9.692716966,17136.05113,9/14/2017 15:44,"[[-51.778944489738,-9.6927169660711]]"
255.3897985,-27.66198716,-16.06473935,17146.46704,9/14/2017 20:36,"[[-27.66198716189,-16.064739347658]]"
251.7610176,15.03811077,-53.70959905,17156.88049,9/15/2017 1:28,"[[15.038110771426,-53.70959904719]]"
256.1900856,49.26323523,-74.10358737,17153.74883,9/15/2017 6:20,"[[49.263235230186,-74.1035873671]]"
254.3922266,37.1318444,-70.91100567,17154.89453,9/15/2017 11:12,"[[37.131844396646,-70.911005665706]]"
252.2361373,-4.145610847,-105.2791816,17153.11501,9/15/2017 16:04,"[[-4.1456108470568,-105.27918157402]]"
258.9965328,-43.22784015,-135.0531017,17139.22852,9/15/2017 20:56,"[[-43.227840154467,-135.05310170721]]"
259.22525,-45.07506658,-129.0648644,17139.24119,9/16/2017 1:48,"[[-45.075066577987,-129.0648643592]]"
252.0501788,-7.016041378,-156.7402523,17154.14285,9/16/2017 6:40,"[[-7.0160413784955,-156.74025233207]]"
253.7614877,34.78608097,167.7462335,17156.29568,9/16/2017 11:32,"[[34.786080972941,167.74623346532]]"
256.4324108,50.2948705,169.0048958,17153.25929,9/16/2017 16:24,"[[50.294870496503,169.00489579097]]"
252.2701508,17.81847189,151.5336559,17155.5461,9/16/2017 21:16,"[[17.818471891803,151.53365593369]]"
255.1774012,-25.03460426,113.5383202,17146.21714,9/17/2017 2:08,"[[-25.0346042571,113.53832016919]]"
260.8330308,-51.74213446,104.1340633,17136.06802,9/17/2017 7:00,"[[-51.742134463222,104.13406330964]]"
255.2598956,-28.2877711,98.49598739,17147.20838,9/17/2017 11:52,"[[-28.287771095784,98.495987389413]]"
251.4203294,14.37486336,60.97784085,17158.04794,9/17/2017 16:44,"[[14.374863364669,60.977840854552]]"
256.0241835,48.98687884,39.93898886,17154.23145,9/17/2017 21:36,"[[48.986878844495,39.938988856936]]"
254.5987018,37.65269801,43.53209561,17154.25628,9/18/2017 2:28,"[[37.652698011465,43.532095608637]]"
252.4814622,-3.49625533,9.469764199,17152.01256,9/18/2017 7:20,"[[-3.4962553302083,9.4697641989258]]"
259.1102069,-42.79115614,-20.735659,17138.48208,9/18/2017 12:12,"[[-42.791156141645,-20.735658995697]]"
259.2449962,-45.46034503,-14.81116816,17139.29709,9/18/2017 17:04,"[[-45.460345033268,-14.811168163268]]"
251.7902183,-7.638989657,-41.97847575,17155.2197,9/18/2017 21:56,"[[-7.6389896572727,-41.978475753925]]"
253.3357454,34.27451387,-77.69801189,17157.722,9/19/2017 2:48,"[[34.274513865916,-77.698011893975]]"
256.3796186,50.47828915,-76.88139029,17153.5052,9/19/2017 7:40,"[[50.478289150437,-76.881390290321]]"
252.5427937,18.39475876,-93.72316703,17154.5561,9/19/2017 12:32,"[[18.394758756613,-93.723167033996]]"
255.4013347,-24.48135528,-131.7648412,17145.03575,9/19/2017 17:24,"[[-24.481355275835,-131.76484124463]]"
260.9660902,-51.69894886,-141.8023228,17135.45008,9/19/2017 22:16,"[[-51.698948864904,-141.80232282506]]"
255.2180091,-28.81118313,-146.8333904,17147.54855,9/20/2017 3:08,"[[-28.811183132941,-146.83339040712]]"
251.0552263,13.81843137,175.764437,17159.34439,9/20/2017 8:00,"[[13.818431374633,175.76443703455]]"
255.718758,48.7447542,154.1870113,17155.30448,9/20/2017 12:52,"[[48.744754202545,154.1870112574]]"
254.6893832,38.08738626,158.1002652,17154.0576,9/20/2017 17:44,"[[38.087386262419,158.10026516436]]"
252.6857507,-2.947095198,124.2929249,17151.10869,9/20/2017 22:36,"[[-2.9470951979829,124.29292487384]]"
259.2357868,-42.4146233,93.73007418,17137.73859,9/21/2017 3:28,"[[-42.414623299814,93.730074180882]]"
259.306401,-45.78137644,99.57508191,17139.17239,9/21/2017 8:20,"[[-45.781376438924,99.575081910794]]"
251.5047912,-8.177445104,72.84594664,17156.4235,9/21/2017 13:12,"[[-8.1774451042562,72.845946642479]]"
252.8942122,33.82697249,36.95713992,17159.27507,9/21/2017 18:04,"[[33.826972488384,36.957139921701]]"
256.292501,50.62744403,37.37142948,17153.9056,9/21/2017 22:56,"[[50.62744402997,37.371429478212]]"
252.8137695,18.8846757,21.08820535,17153.57087,9/22/2017 3:48,"[[18.884675701345,21.0882053501]]"
255.6792512,-24.00497591,-16.98910651,17143.68907,9/22/2017 8:40,"[[-24.004975913333,-16.989106512106]]"
261.1337414,-51.65079712,-27.58265915,17134.71159,9/22/2017 13:32,"[[-51.650797122657,-27.582659147804]]"
255.0994478,-29.2687526,-32.10086882,17148.19802,9/22/2017 18:24,"[[-29.268752596037,-32.100868817981]]"
250.5599934,13.3283933,-69.39308487,17161.21544,9/22/2017 23:16,"[[13.328393297644,-69.393084866687]]"
255.3350336,48.53108348,-91.41041782,17156.72023,9/23/2017 4:08,"[[48.531083476877,-91.410417819714]]"
254.787261,38.45209839,-87.23957963,17153.80498,9/23/2017 9:00,"[[38.452098387881,-87.239579632825]]"
253.0370467,-2.479877822,-120.8194938,17149.62083,9/23/2017 13:52,"[[-2.4798778221211,-120.81949378373]]"
259.5536857,-42.08429221,-151.6878128,17136.2437,9/23/2017 18:44,"[[-42.084292205508,-151.68781284635]]"
259.3917233,-46.05495662,-145.9322478,17138.93232,9/23/2017 23:36,"[[-46.054956622814,-145.93224775889]]"
251.2657117,-8.634163505,-172.2675239,17157.42602,9/24/2017 4:28,"[[-8.6341635047965,-172.26752391662]]"
252.4538969,33.44730046,151.7075846,17160.8502,9/24/2017 9:20,"[[33.447300458471,151.70758464623]]"
256.1347095,50.74675482,151.779951,17154.57064,9/24/2017 14:12,"[[50.746754815052,151.77995098182]]"
253.0575687,19.29128542,135.9755856,17152.66054,9/24/2017 19:04,"[[19.291285421894,135.97558561442]]"
255.9989977,-23.60968128,97.87408724,17142.1913,9/24/2017 23:56,"[[-23.609681276666,97.874087238806]]"
261.347808,-51.60508799,86.82181084,17133.76966,9/25/2017 4:48,"[[-51.605087989218,86.821810837613]]"
255.0603321,-29.63659679,82.73276746,17148.46901,9/25/2017 9:40,"[[-29.636596794103,82.732767457559]]"
250.1999866,12.93592179,45.53444716,17162.54241,9/25/2017 14:32,"[[12.935921793451,45.534447157687]]"
254.9997552,48.35799615,23.17605173,17157.93778,9/25/2017 19:24,"[[48.357996148361,23.176051726217]]"
254.8024666,38.73642574,27.55059615,17153.82545,9/26/2017 0:16,"[[38.736425737878,27.55059615113]]"
253.2630659,-2.119806363,-5.84305168,17148.62521,9/26/2017 5:08,"[[-2.1198063626187,-5.8430516804478]]"
259.7795987,-41.83629514,-36.92921674,17135.13367,9/26/2017 10:00,"[[-41.836295138135,-36.929216736322]]"
259.5282538,-46.2527066,-31.24041125,17138.41167,9/26/2017 14:52,"[[-46.252706601227,-31.24041125182]]"
251.0963704,-8.969296783,-57.27984737,17158.09842,9/26/2017 19:44,"[[-8.9692967834571,-57.279847373937]]"
252.0598108,33.1732993,-93.3940273,17162.25557,9/27/2017 0:36,"[[33.173299301627,-93.394027295215]]"
255.9121576,50.82700398,-93.55583559,17155.44535,9/27/2017 5:28,"[[50.827003984546,-93.555835586546]]"
253.0859525,19.57799017,-109.032228,17152.57421,9/27/2017 10:20,"[[19.577990172769,-109.03222798586]]"
256.4239299,-23.38601802,-147.0900718,17141.34641,9/27/2017 15:12,"[[-23.386018021693,-147.09007181764]]"
261.5953288,-51.55676267,-158.7005858,17133.69785,9/27/2017 20:04,"[[-51.556762670619,-158.70058577414]]"
255.3899349,-30.10786074,-162.5625132,17148.2829,9/28/2017 0:56,"[[-30.107860743784,-162.56251318416]]"
250.5704211,12.27126861,160.2358512,17161.82342,9/28/2017 5:48,"[[12.271268610155,160.23585122746]]"
255.5455227,47.96526062,136.9783241,17156.45013,9/28/2017 10:40,"[[47.965260619977,136.97832405769]]"
255.3950426,39.47454507,141.5592578,17152.69054,9/28/2017 15:32,"[[39.474545070274,141.55925775507]]"
253.5931113,-1.015289078,108.5483689,17148.15236,9/28/2017 20:24,"[[-1.0152890783644,108.54836890117]]"
259.9340306,-40.94697082,76.60276568,17134.95185,9/29/2017 1:16,"[[-40.946970822229,76.602765683408]]"
260.102991,-47.01274817,81.73123308,17137.35838,9/29/2017 6:08,"[[-47.01274817257,81.731233078734]]"
251.7377489,-10.47702119,56.74874638,17156.63271,9/29/2017 11:00,"[[-10.477021194325,56.748746382336]]"
252.373111,31.74032701,20.0368334,17161.19612,9/29/2017 15:52,"[[31.740327013002,20.036833399928]]"
256.4802144,51.23687904,18.146252,17154.21824,9/29/2017 20:44,"[[51.23687904265,18.146251996517]]"
253.6736419,21.42899203,4.49263338,17151.67844,9/30/2017 1:36,"[[21.428992032138,4.4926333804028]]"
256.1862983,-21.37764805,-33.78478844,17141.42763,9/30/2017 6:28,"[[-21.377648051496,-33.784788435569]]"
261.8519813,-51.20867502,-47.66886432,17132.32372,9/30/2017 11:20,"[[-51.208675015473,-47.668864323569]]"
256.0202618,-31.94208328,-49.5309848,17146.39625,9/30/2017 16:12,"[[-31.942083284865,-49.530984795481]]"
250.4165896,10.22728914,-86.19529289,17161.90151,9/30/2017 21:04,"[[10.227289136818,-86.195292889783]]"
254.9643342,46.92195639,-111.2558603,17158.13894,10/1/2017 1:56,"[[46.921956389312,-111.25586030243]]"
255.4009701,40.98033445,-105.9088835,17153.31001,10/1/2017 6:48,"[[40.980334447959,-105.90888345213]]"
253.5180459,0.993709454,-137.7731576,17148.33864,10/1/2017 11:40,"[[0.99370945448505,-137.77315763963]]"
259.8014183,-39.45807834,-170.822542,17134.63252,10/1/2017 16:32,"[[-39.458078339894,-170.82254202336]]"
260.4810652,-48.02034013,-166.4214054,17136.23129,10/1/2017 21:24,"[[-48.020340126589,-166.4214054252]]"
251.8949705,-12.42862978,170.3900618,17156.27772,10/2/2017 2:16,"[[-12.428629782586,170.39006179664]]"
251.8559653,30.01352572,133.2090479,17162.4203,10/2/2017 7:08,"[[30.013525717918,133.20904790543]]"
256.2090912,51.55330713,129.5107062,17155.38045,10/2/2017 12:00,"[[51.553307130262,129.51070619455]]"
253.744497,23.24924181,117.9855353,17151.95392,10/2/2017 16:52,"[[23.249241809229,117.98553525626]]"
256.0238981,-19.5508035,79.76741675,17141.38491,10/2/2017 21:44,"[[-19.550803497809,79.767416754512]]"
261.9929806,-50.76183125,63.84393429,17131.43687,10/3/2017 2:36,"[[-50.761831249129,63.843934291519]]"
256.4250747,-33.57150867,63.62536359,17145.42339,10/3/2017 7:28,"[[-33.571508672006,63.625363590766]]"
250.142725,8.357958657,27.54427001,17162.62699,10/3/2017 12:20,"[[8.3579586569725,27.544270005922]]"
254.4131093,45.87446493,0.930902506,17159.76909,10/3/2017 17:12,"[[45.874464929299,0.93090250559388]]"
255.3795633,42.29576472,6.755223942,17153.99417,10/3/2017 22:04,"[[42.295764724966,6.7552239422223]]"
253.5360647,2.833364279,-23.95960783,17148.25691,10/4/2017 2:56,"[[2.8333642788761,-23.959607834497]]"
259.7721333,-38.05344694,-57.90739416,17133.9654,10/4/2017 7:48,"[[-38.053446943423,-57.907394161377]]"
260.9270219,-48.84890181,-54.38379138,17134.75817,10/4/2017 12:40,"[[-48.848901812011,-54.383791382248]]"
252.0789039,-14.20300544,-75.84728882,17155.85066,10/4/2017 17:32,"[[-14.203005440082,-75.84728882202]]"
251.2745406,28.41009033,-113.3731941,17164.00234,10/4/2017 22:24,"[[28.410090328324,-113.37319407985]]"
255.8144774,51.73023981,-118.8177018,17156.99139,10/5/2017 3:16,"[[51.730239805961,-118.817701781]]"
253.7392214,24.87989198,-128.3974002,17152.50805,10/5/2017 8:08,"[[24.879891979601,-128.39740022178]]"
255.9534647,-17.8853301,-166.4891374,17141.06346,10/5/2017 13:00,"[[-17.885330104318,-166.48913737911]]"
262.2535692,-50.26012665,175.7846353,17130.02706,10/5/2017 17:52,"[[-50.260126646466,175.7846352504]]"
256.9041384,-35.00974409,176.9226654,17144.06273,10/5/2017 22:44,"[[-35.009744094718,176.92266537965]]"
249.9082403,6.670092174,141.446725,17163.25901,10/6/2017 3:36,"[[6.6700921742241,141.44672504489]]"
253.7955991,44.87323289,113.5404126,17161.66369,10/6/2017 8:28,"[[44.873232893163,113.54041257622]]"
255.2210434,43.41507942,119.616284,17155.10657,10/6/2017 13:20,"[[43.415079423119,119.61628395772]]"
253.5570283,4.446723536,90.02528236,17148.15322,10/6/2017 18:12,"[[4.4467235363979,90.025282357096]]"
259.8273654,-36.78334801,55.36510508,17132.98654,10/6/2017 23:04,"[[-36.783348010599,55.365105079857]]"
261.3648333,-49.50009558,57.97411028,17133.18026,10/7/2017 3:56,"[[-49.50009558223,57.974110279957]]"
252.2658051,-15.74013936,38.08586706,17155.35666,10/7/2017 8:48,"[[-15.740139360434,38.085867059038]]"
250.7498195,27.00126039,0.330694054,17165.41633,10/7/2017 13:40,"[[27.001260386173,0.33069405379626]]"
255.3658435,51.7946593,-6.64470639,17158.70656,10/7/2017 18:32,"[[51.794659297529,-6.64470639048]]"
253.705454,26.25281351,-14.57031273,17153.04727,10/7/2017 23:24,"[[26.252813509204,-14.570312726474]]"
255.917503,-16.46887252,-52.48922149,17140.65119,10/8/2017 4:16,"[[-16.468872515968,-52.489221485923]]"
262.4767965,-49.76505994,-71.69903299,17128.72443,10/8/2017 9:08,"[[-49.765059937608,-71.699032985459]]"
257.3437422,-36.1897626,-69.51805347,17142.69987,10/8/2017 14:00,"[[-36.18976259507,-69.518053472652]]"
249.670488,5.261616495,-104.4101813,17163.92964,10/8/2017 18:52,"[[5.2616164950513,-104.41018128837]]"
253.1871096,43.99897424,-133.3171631,17163.54293,10/8/2017 23:44,"[[43.998974235885,-133.31716308241]]"
255.0095486,44.29598823,-127.1524587,17156.26926,10/9/2017 4:36,"[[44.295988225309,-127.15245873412]]"
253.4939614,5.782349911,-155.7705952,17148.39599,10/9/2017 9:28,"[[5.782349911169,-155.77059521101]]"
259.8393881,-35.70960851,169.0410123,17132.27726,10/9/2017 14:20,"[[-35.70960850828,169.04101230679]]"
261.7583212,-49.97939788,170.7933841,17131.6911,10/9/2017 19:12,"[[-49.979397875618,170.79338411363]]"
252.4781111,-16.99823734,152.2487348,17154.7096,10/10/2017 0:04,"[[-16.998237337106,152.24873484099]]"
250.3028367,25.83241514,114.3527457,17166.62837,10/10/2017 4:56,"[[25.832415138826,114.35274571417]]"
254.9514022,51.78609855,106.0560741,17160.27317,10/10/2017 9:48,"[[51.786098553251,106.05607405597]]"
253.5734372,27.38075195,99.48220031,17153.9355,10/10/2017 14:40,"[[27.38075195167,99.482200306818]]"
255.7887033,-15.28379676,61.74391442,17140.74755,10/10/2017 19:32,"[[-15.283796762507,61.7439144243]]"
262.6590709,-49.3046122,41.33446587,17127.64362,10/11/2017 0:24,"[[-49.30461220392,41.334465865607]]"
257.8024343,-37.15374008,44.29416973,17141.20319,10/11/2017 5:16,"[[-37.153740079038,44.294169733443]]"
249.6924584,4.080993835,9.910630404,17163.63848,10/11/2017 10:08,"[[4.0809938350585,9.9106304041005]]"
252.6833938,43.2254508,-19.81435532,17165.10955,10/11/2017 15:00,"[[43.225450796479,-19.814355319773]]"
254.6523667,45.01696872,-13.67820882,17158.00792,10/11/2017 19:52,"[[45.016968720821,-13.678208819818]]"
253.2825459,6.911367588,-41.41526532,17149.29938,10/12/2017 0:44,"[[6.9113675878041,-41.41526531521]]"
259.8313747,-34.78255123,-77.01704878,17131.77986,10/12/2017 5:36,"[[-34.782551232424,-77.017048779023]]"
262.2441605,-50.34462182,-76.06691552,17129.81704,10/12/2017 10:28,"[[-50.344621820428,-76.066915524788]]"
252.892277,-18.07652628,-93.4570575,17153.26796,10/12/2017 15:20,"[[-18.076526278166,-93.457057497798]]"
250.0217675,24.80827415,-131.4517784,17167.29592,10/12/2017 20:12,"[[24.808274149787,-131.45177836567]]"
254.4723697,51.73292773,-140.9054193,17162.12803,10/13/2017 1:04,"[[51.732927731176,-140.90541932113]]"
253.286419,28.34982603,-146.3333917,17155.44717,10/13/2017 5:56,"[[28.349826034946,-146.33339166013]]"
255.6321306,-14.25854978,176.1192659,17141.05506,10/13/2017 10:48,"[[-14.258549781072,176.11926591778]]"
262.8976415,-48.87199416,154.698011,17126.38587,10/13/2017 15:40,"[[-48.871994157191,154.69801102715]]"
258.3534043,-37.97585764,158.2574714,17139.30359,10/13/2017 20:32,"[[-37.975857635391,158.25747137004]]"
249.7740096,3.047754324,124.3516079,17163.17675,10/14/2017 1:24,"[[3.0477543235141,124.3516078977]]"
252.2932618,42.53882342,93.96928811,17166.26986,10/14/2017 6:16,"[[42.538823421689,93.969288106869]]"
254.3335754,45.61412418,100.009253,17159.53644,10/14/2017 11:08,"[[45.614124183228,100.00925295824]]"
253.0734836,7.877261563,73.06696812,17150.19521,10/14/2017 16:00,"[[7.8772615632551,73.066968116646]]"
259.7968879,-33.97878842,37.14025096,17131.45488,10/14/2017 20:52,"[[-33.978788417745,37.140250956805]]"
262.6522993,-50.62631564,37.35748531,17128.21896,10/15/2017 1:44,"[[-50.626315640482,37.35748530534]]"
253.2521077,-18.98101323,20.97910295,17151.99378,10/15/2017 6:36,"[[-18.981013233241,20.97910295367]]"
249.8146177,23.94315844,-17.07277634,17167.7172,10/15/2017 11:28,"[[23.943158441897,-17.072776339541]]"
254.0669838,51.65607702,-27.50387359,17163.6593,10/15/2017 16:20,"[[51.656077020182,-27.503873591718]]"
253.0725075,29.15431137,-31.98654979,17156.58567,10/15/2017 21:12,"[[29.154311369106,-31.986549785783]]"
255.5108635,-13.39704421,-69.35321841,17141.26401,10/16/2017 2:04,"[[-13.397044210846,-69.353218410294]]"
263.0964975,-48.48687457,-91.60360935,17125.30213,10/16/2017 6:56,"[[-48.48687456595,-91.603609349771]]"
258.818942,-38.6508722,-87.58495849,17137.66817,10/16/2017 11:48,"[[-38.650872196818,-87.584958493045]]"
249.5809624,2.178065083,-121.070967,17163.78836,10/16/2017 16:40,"[[2.1780650828119,-121.07096700354]]"
251.7569456,41.95067982,-151.9711266,17168.02229,10/16/2017 21:32,"[[41.950679819404,-151.97112659104]]"
254.0651775,46.08713856,-146.0437746,17160.74367,10/17/2017 2:24,"[[46.087138559532,-146.04377461707]]"
253.0476858,8.667320639,-172.3108093,17150.29486,10/17/2017 7:16,"[[8.6673206391169,-172.31080929861]]"
259.9001675,-33.31607418,151.5209105,17130.60383,10/17/2017 12:08,"[[-33.316074179679,151.52091054908]]"
262.9896412,-50.83477768,151.1025955,17126.86458,10/17/2017 17:00,"[[-50.834777678293,151.10259549178]]"
253.5067695,-19.72100032,135.5612978,17151.10943,10/17/2017 21:52,"[[-19.721000316907,135.56129782612]]"
249.5688682,23.23133186,97.48076419,17168.36871,10/18/2017 2:44,"[[23.231331861668,97.480764185422]]"
253.6955024,51.57245347,86.26410582,17165.04365,10/18/2017 7:36,"[[51.572453474786,86.264105822411]]"
252.8215303,29.7935433,82.53147413,17157.80345,10/18/2017 12:28,"[[29.793543304575,82.531474126]]"
255.4818841,-12.70382414,45.32344267,17141.15213,10/18/2017 17:20,"[[-12.703824144876,45.323442674464]]"
263.2930637,-48.16117601,22.42504332,17124.26678,10/18/2017 22:12,"[[-48.16117600922,22.425043318148]]"
259.1621005,-39.18170987,26.77744427,17136.4716,10/19/2017 3:04,"[[-39.181709871884,26.777444271813]]"
249.8225211,1.503094539,-6.346967208,17162.7746,10/19/2017 7:56,"[[1.5030945394148,-6.3469672075585]]"
251.5300901,41.47188311,-37.66336693,17168.69561,10/19/2017 12:48,"[[41.471883112674,-37.663366926961]]"
253.7431279,46.46237581,-31.87485017,17162.23674,10/19/2017 17:40,"[[46.462375809073,-31.874850166822]]"
252.7917578,9.317200448,-57.58338651,17151.42864,10/19/2017 22:32,"[[9.3172004484211,-57.583386508983]]"
259.8503289,-32.75921138,-93.94983307,17130.53579,10/20/2017 3:24,"[[-32.759211379134,-93.949833073925]]"
263.3508724,-50.99174826,-94.90805522,17125.4394,10/20/2017 8:16,"[[-50.991748255085,-94.908055223758]]"
253.8920339,-20.3281276,-109.7503855,17149.69712,10/20/2017 13:08,"[[-20.328127597226,-109.7503855493]]"
249.5021563,22.63594968,-147.8499476,17168.37678,10/20/2017 18:00,"[[22.635949676219,-147.84994758919]]"
253.3708018,51.4863479,-159.7369632,17166.27832,10/20/2017 22:52,"[[51.486347897437,-159.73696323258]]"
252.5224969,30.33229606,-162.8517971,17159.21557,10/21/2017 3:44,"[[30.33229606425,-162.8517970932]]"
255.1487597,-12.12408826,160.0909847,17142.32766,10/21/2017 8:36,"[[-12.124088262542,160.09098465355]]"
263.3885866,-47.88732975,136.6817509,17123.67043,10/21/2017 13:28,"[[-47.887329748876,136.68175094656]]"
259.6549291,-39.61342547,141.2897634,17134.61436,10/21/2017 18:20,"[[-39.613425469519,141.28976336829]]"
250.1136487,0.93796113,108.464008,17161.50413,10/21/2017 23:12,"[[0.93796113040699,108.46400800761]]"
251.3544855,41.07251931,76.82076025,17169.13231,10/22/2017 4:04,"[[41.072519305729,76.820760247419]]"
253.3516039,46.76172543,82.48112438,17163.91255,10/22/2017 8:56,"[[46.761725425818,82.481124377843]]"
252.3409965,9.835037692,57.25005465,17153.27563,10/22/2017 13:48,"[[9.8350376923344,57.250054651296]]"
259.6245691,-32.32728886,20.7536701,17131.17092,10/22/2017 18:40,"[[-32.327288860646,20.75367010378]]"
263.6387321,-51.10341063,19.3793072,17124.24181,10/22/2017 23:32,"[[-51.103410626486,19.379307200935]]"
254.3041279,-20.80137942,5.06249888,17148.10377,10/23/2017 4:24,"[[-20.801379422737,5.0624988803981]]"
249.5369763,22.17398994,-33.04338229,17167.9908,10/23/2017 9:16,"[[22.173989941478,-33.043382293636]]"
253.0880791,51.41345655,-45.43785896,17167.31458,10/23/2017 14:08,"[[51.413456553311,-45.437858956847]]"
252.1702548,30.73358732,-48.06955502,17160.74297,10/23/2017 19:00,"[[30.73358732137,-48.069555023698]]"
254.8458812,-11.69759223,-85.00467981,17143.38236,10/23/2017 23:52,"[[-11.697592230192,-85.00467980944]]"
263.4084656,-47.67810713,-108.7976727,17123.40388,10/24/2017 4:44,"[[-47.678107134378,-108.79767273912]]"
260.0408592,-39.92871877,-104.0061365,17133.12495,10/24/2017 9:36,"[[-39.928718767155,-104.00613653307]]"
250.3935468,0.524349925,-136.6036921,17160.27925,10/24/2017 14:28,"[[0.52434992481999,-136.60369213176]]"
251.1088822,40.77831798,-168.4695519,17169.89152,10/24/2017 19:20,"[[40.778317977571,-168.46955185045]]"
252.9882075,46.96679959,-162.895259,17165.38137,10/25/2017 0:12,"[[46.966799593349,-162.89525899476]]"
252.0410261,10.18636962,172.2245806,17154.41705,10/25/2017 5:04,"[[10.186369621059,172.22458055799]]"
259.4381542,-32.02675543,135.6372673,17131.70438,10/25/2017 9:56,"[[-32.026755432572,135.63726727758]]"
263.8562113,-51.17375911,133.9771475,17123.30738,10/25/2017 14:48,"[[-51.173759111845,133.97714750457]]"
254.6773178,-21.11362847,120.0288302,17146.60605,10/25/2017 19:40,"[[-21.11362847101,120.02883024132]]"
249.6400523,21.87005976,81.92605062,17167.37591,10/26/2017 0:32,"[[21.870059755587,81.926050617878]]"
252.8773723,51.36076381,69.20838763,17168.05878,10/26/2017 5:24,"[[51.360763812793,69.208387628577]]"
251.8028376,30.98051607,66.88827683,17162.25592,10/26/2017 10:16,"[[30.980516070935,66.888276833394]]"
254.5487972,-11.44109258,30.04061192,17144.4429,10/26/2017 15:08,"[[-11.441092583633,30.04061191803]]"
263.4315405,-47.55477985,6.042832485,17123.14929,10/26/2017 20:00,"[[-47.554779852792,6.0428324845266]]"
260.3633632,-40.10142978,10.94059347,17131.80242,10/27/2017 0:52,"[[-40.101429783788,10.940593472856]]"
250.6381709,0.300473963,-21.52211768,17159.18212,10/27/2017 5:44,"[[0.30047396272032,-21.522117676384]]"
251.1739438,40.63016545,-53.49338104,17169.45049,10/27/2017 10:36,"[[40.630165449686,-53.493381035017]]"
252.7351478,47.06732454,-47.95761018,17166.38389,10/27/2017 15:28,"[[47.067324544427,-47.957610179268]]"
251.6133275,10.35459462,-72.66020975,17156.12961,10/27/2017 20:20,"[[10.354594620995,-72.660209748346]]"
259.2690497,-31.90521824,-109.2639432,17132.22314,10/28/2017 1:12,"[[-31.905218240639,-109.26394321411]]"
